name,url,browser,start_time,end_time,size,path
org.mozilla.fenix_106.0a1-2015899753_minAPI21(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3830221&key=f18c87a511494e93c04c2b80417c306b37916f04,Chrome,2022-09-18 오후 7:20:05,2022-09-18 오후 7:20:19,"81,206,622",D:\goodsample\org.mozilla.fenix_106.0a1-2015899753_minAPI21(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.easytouch.assistivetouch_39-3723_minAPI21(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920203&key=1edd6688c0f795ebf13af907774d6817cf9c7776&forcebaseapk=true,Chrome,2022-09-18 오후 7:19:50,2022-09-18 오후 7:19:52,"8,655,825",D:\goodsample\com.easytouch.assistivetouch_39-3723_minAPI21(nodpi)_apkmirror.com.apk
com.grabtaxi.driver2_5.246.0-672_3arch_3dpi_dbc2063f3c1903e6ad2369cd9eb77ed2_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920210&key=e71816431a2bf7591da73770608a97cda1da0c5c,Chrome,2022-09-18 오후 7:19:36,2022-09-18 오후 7:19:46,"98,419,308",D:\goodsample\com.grabtaxi.driver2_5.246.0-672_3arch_3dpi_dbc2063f3c1903e6ad2369cd9eb77ed2_apkmirror.com.apkm
"com.standardnotes_3.34.0-3002153_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920214&key=e5ac2d4167fb0ac2e9737e84b43275b11329ab2f&forcebaseapk=true,Chrome,2022-09-18 오후 7:19:19,2022-09-18 오후 7:19:28,"88,247,288","D:\goodsample\com.standardnotes_3.34.0-3002153_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
"com.trycaviar.customer_15.74.4-15074049_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920231&key=a8e0925568f9986fc4e9a62c45c4b2cbe08ba8f0&forcebaseapk=true,Chrome,2022-09-18 오후 7:19:01,2022-09-18 오후 7:19:12,"71,488,237","D:\goodsample\com.trycaviar.customer_15.74.4-15074049_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
naukriApp.appModules.login_17.2-323_minAPI21(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3769645&key=ea6de4908e21625a1ff1068148d24d4e10442e77,Chrome,2022-09-18 오후 7:18:50,2022-09-18 오후 7:18:52,"13,983,859",D:\goodsample\naukriApp.appModules.login_17.2-323_minAPI21(nodpi)_apkmirror.com.apk
"com.miui.mediaeditor_0.8.5.2-global-16546_minAPI26(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3917769&key=9134deeeab8bdfa563d6b0ac7afc96d69ca93891,Chrome,2022-09-18 오후 7:18:17,2022-09-18 오후 7:18:48,"239,621,609","D:\goodsample\com.miui.mediaeditor_0.8.5.2-global-16546_minAPI26(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk"
com.mi.globallayout_2.0.8.25-2000825_minAPI21(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919845&key=c4de8fcd62e41b72cc599dc43e2055d774fc82a1,Chrome,2022-09-18 오후 7:18:07,2022-09-18 오후 7:18:08,"2,912,494",D:\goodsample\com.mi.globallayout_2.0.8.25-2000825_minAPI21(nodpi)_apkmirror.com.apk
"com.miui.player_6.10.01.091622i-992_minAPI24(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919118&key=e07db70db5f528a8d3dfc8ba3f261d1b1f8c8f52,Chrome,2022-09-18 오후 7:17:52,2022-09-18 오후 7:18:03,"53,341,743","D:\goodsample\com.miui.player_6.10.01.091622i-992_minAPI24(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk"
com.miui.global.packageinstaller_2.3.6-236_minAPI23(armeabi)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919848&key=9b6fca6d8062b241428e732b94c0186818a7ec73,Chrome,2022-09-18 오후 7:17:27,2022-09-18 오후 7:17:30,"12,897,834",D:\goodsample\com.miui.global.packageinstaller_2.3.6-236_minAPI23(armeabi)(nodpi)_apkmirror.com.apk
"com.xiaomi.mipicks_24.4.0.0-4002440_minAPI23(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919121&key=4394b8d25d5e91a75f3cb34b88b2dea0ecdd4823,Chrome,2022-09-18 오후 7:17:15,2022-09-18 오후 7:17:20,"28,517,888","D:\goodsample\com.xiaomi.mipicks_24.4.0.0-4002440_minAPI23(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk"
com.shopee.tw_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920259&key=e5c52ac0292f11f148d2d050e2228471e3e552eb&forcebaseapk=true,Chrome,2022-09-18 오후 7:16:56,2022-09-18 오후 7:17:07,"77,086,373",D:\goodsample\com.shopee.tw_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.expressvpn.vpn_10.55.0-10550040_4arch_4dpi_9lang_7afffd7ceb4d02fae0a3cc9dc9d6fabc_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920265&key=6d6860a7e6304a8112e04e0c9855a2f96f0faa1a,Chrome,2022-09-18 오후 7:16:40,2022-09-18 오후 7:16:48,"63,885,679",D:\goodsample\com.expressvpn.vpn_10.55.0-10550040_4arch_4dpi_9lang_7afffd7ceb4d02fae0a3cc9dc9d6fabc_apkmirror.com.apkm
com.ottplay.ottplay_1.9.5.32-beta-389_1arch_1dpi_9afac353bbb91ddbeefce6e7c19cbc40_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919875&key=f971b9f199b6440f81536e55fbcce2a2f7de5b2f,Chrome,2022-09-18 오후 7:16:29,2022-09-18 오후 7:16:32,"14,885,286",D:\goodsample\com.ottplay.ottplay_1.9.5.32-beta-389_1arch_1dpi_9afac353bbb91ddbeefce6e7c19cbc40_apkmirror.com.apkm
"com.facebook.katana_385.0.0.18.114-317014487_minAPI28(arm64-v8a)(360,400,420,480dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919296&key=a375b5d90e5d49b7d837103e5ffa061b48f90f61&forcebaseapk=true,Chrome,2022-09-18 오후 7:16:10,2022-09-18 오후 7:16:18,"51,384,736","D:\goodsample\com.facebook.katana_385.0.0.18.114-317014487_minAPI28(arm64-v8a)(360,400,420,480dpi)_apkmirror.com.apk"
"com.facebook.katana_383.1.0.25.106-316614661_minAPI23(armeabi-v7a)(420,360,400,480dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3887749&key=bb16e9e21e1df8fa2fe9272a61478cd769712b21,Chrome,2022-09-18 오후 7:15:54,2022-09-18 오후 7:16:02,"53,093,755","D:\goodsample\com.facebook.katana_383.1.0.25.106-316614661_minAPI23(armeabi-v7a)(420,360,400,480dpi)_apkmirror.com.apk"
"com.facebook.katana_386.0.0.0.33-317203429_minAPI29(arm64-v8a)(560,640dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919579&key=06d1682018841a42609b49d2fa2af593840b483b,Chrome,2022-09-18 오후 7:15:36,2022-09-18 오후 7:15:45,"71,612,384","D:\goodsample\com.facebook.katana_386.0.0.0.33-317203429_minAPI29(arm64-v8a)(560,640dpi)_apkmirror.com.apk"
"com.huawei.hwid_6.7.0.322-60700322_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919568&key=9d6403e12a4650b83d6c4eaf16a6cd56bdf65cf2,Chrome,2022-09-18 오후 7:15:15,2022-09-18 오후 7:15:23,"51,825,287","D:\goodsample\com.huawei.hwid_6.7.0.322-60700322_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk"
"com.instagram.android_254.0.0.0.36-365401203_minAPI21(armeabi-v7a)(320,280dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920171&key=1a9164e60fd5116421490d0d6a26924814aad25d,Chrome,2022-09-18 오후 7:14:53,2022-09-18 오후 7:15:03,"47,820,070","D:\goodsample\com.instagram.android_254.0.0.0.36-365401203_minAPI21(armeabi-v7a)(320,280dpi)_apkmirror.com.apk"
"com.instagram.android_253.0.0.20.114-365304891_minAPI21(armeabi-v7a)(280,320dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920224&key=a58d7bf6e3b5c0da5c5ff2b933b4812874be51c4,Chrome,2022-09-18 오후 7:14:35,2022-09-18 오후 7:14:45,"47,966,851","D:\goodsample\com.instagram.android_253.0.0.20.114-365304891_minAPI21(armeabi-v7a)(280,320dpi)_apkmirror.com.apk"
xyz.klinker.messenger_5.7.3.2896-2896_1arch_1dpi_2lang_d9a289b70c5791b9b82e8b72f4f40119_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919953&key=8e56482d04edc8612447019826b557b041897849,Chrome,2022-09-18 오후 7:14:24,2022-09-18 오후 7:14:27,"14,454,051",D:\goodsample\xyz.klinker.messenger_5.7.3.2896-2896_1arch_1dpi_2lang_d9a289b70c5791b9b82e8b72f4f40119_apkmirror.com.apkm
com.google.audio.hearing.visualization.accessibility.scribe_6.0.473258425-90663_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3906733&key=84962b939ed49be6f28274e60beaa164d44f82c7,Chrome,2022-09-18 오후 7:14:09,2022-09-18 오후 7:14:13,"20,785,965",D:\goodsample\com.google.audio.hearing.visualization.accessibility.scribe_6.0.473258425-90663_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.google.android.trichromelibrary.canary_108.0.5307.0-530700030_minAPI29(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920325&key=fba43ff9f02ebdd3abc894d2ab5d423f056286bc,Chrome,2022-09-18 오후 7:13:46,2022-09-18 오후 7:13:57,"79,502,695",D:\goodsample\com.google.android.trichromelibrary.canary_108.0.5307.0-530700030_minAPI29(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.shopee.vn_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920349&key=7250f6841fb7162a1ce80629497b0901e81e35cd&forcebaseapk=true,Chrome,2022-09-18 오후 7:13:18,2022-09-18 오후 7:13:31,"89,338,393",D:\goodsample\com.shopee.vn_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.moonfrog.ludo.club_2.2.48-54745_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920395&key=4f63201d0413cce9e67bc09fb9244d8a3330aabf&forcebaseapk=true,Chrome,2022-09-18 오후 7:12:52,2022-09-18 오후 7:13:09,"91,175,775",D:\goodsample\com.moonfrog.ludo.club_2.2.48-54745_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.callapp.contacts_2.006-2006_4arch_3dpi_f5552324891492e55da60a57ca3cf86e_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920402&key=892bc884d426581e49e2619dcd0dd5324f70cdc3,Chrome,2022-09-18 오후 7:12:37,2022-09-18 오후 7:12:44,"35,325,282",D:\goodsample\com.callapp.contacts_2.006-2006_4arch_3dpi_f5552324891492e55da60a57ca3cf86e_apkmirror.com.apkm
com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920405&key=64e0a549898d7ec99894b646610d1fb19edbf3bf,Chrome,2022-09-18 오후 7:12:26,2022-09-18 오후 7:12:27,"3,811,687",D:\goodsample\com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk
"com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920412&key=96dfe46703bcc6df179f661838b8e8b1e1635d5f&forcebaseapk=true,Chrome,2022-09-18 오후 7:12:17,2022-09-18 오후 7:12:22,"31,649,900","D:\goodsample\com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk"
"com.pinkbike.trailforks_1.59.1-19159100_minAPI22(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920437&key=5dec381111a01c4b106c9786ad7c057208a026f3,Chrome,2022-09-18 오후 7:11:53,2022-09-18 오후 7:12:09,"105,731,581","D:\goodsample\com.pinkbike.trailforks_1.59.1-19159100_minAPI22(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
"com.hammersecurity_22.22-214_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920467&key=78463da3de834819b4f38ff7d5692309f189ac67&forcebaseapk=true,Chrome,2022-09-18 오후 7:11:42,2022-09-18 오후 7:11:46,"22,546,375","D:\goodsample\com.hammersecurity_22.22-214_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
it.colucciweb.vpnclientpro_1.01.18-12010118_minAPI15(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920456&key=996369a04a27916b893aa6d4fed9c3120c8d1123,Chrome,2022-09-18 오후 7:11:31,2022-09-18 오후 7:11:33,"13,485,097",D:\goodsample\it.colucciweb.vpnclientpro_1.01.18-12010118_minAPI15(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.instabridge.android_22.2022.09.16.1230-100452_4arch_3dpi_14lang_ad75024e2930da8489489abe30afe2b1_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920492&key=15620656aba166bc8f398e35d331530bd8c2f4ad,Chrome,2022-09-18 오후 7:11:15,2022-09-18 오후 7:11:26,"110,385,688",D:\goodsample\com.instabridge.android_22.2022.09.16.1230-100452_4arch_3dpi_14lang_ad75024e2930da8489489abe30afe2b1_apkmirror.com.apkm
"com.instagram.android_254.0.0.0.36-365401203_minAPI21(armeabi-v7a)(320,280dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920171&key=1a9164e60fd5116421490d0d6a26924814aad25d,Chrome,2022-09-18 오후 6:51:52,2022-09-18 오후 6:51:58,"47,820,070","D:\goodsample\com.instagram.android_254.0.0.0.36-365401203_minAPI21(armeabi-v7a)(320,280dpi)_apkmirror.com.apk"
"com.instagram.android_253.0.0.20.114-365304891_minAPI21(armeabi-v7a)(280,320dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920224&key=a58d7bf6e3b5c0da5c5ff2b933b4812874be51c4,Chrome,2022-09-18 오후 6:51:37,2022-09-18 오후 6:51:44,"47,966,851","D:\goodsample\com.instagram.android_253.0.0.20.114-365304891_minAPI21(armeabi-v7a)(280,320dpi)_apkmirror.com.apk"
xyz.klinker.messenger_5.7.3.2896-2896_1arch_1dpi_2lang_d9a289b70c5791b9b82e8b72f4f40119_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919953&key=8e56482d04edc8612447019826b557b041897849,Chrome,2022-09-18 오후 6:51:25,2022-09-18 오후 6:51:28,"14,454,051",D:\goodsample\xyz.klinker.messenger_5.7.3.2896-2896_1arch_1dpi_2lang_d9a289b70c5791b9b82e8b72f4f40119_apkmirror.com.apkm
com.google.audio.hearing.visualization.accessibility.scribe_6.0.473258425-90663_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3906733&key=84962b939ed49be6f28274e60beaa164d44f82c7,Chrome,2022-09-18 오후 6:51:10,2022-09-18 오후 6:51:14,"20,785,965",D:\goodsample\com.google.audio.hearing.visualization.accessibility.scribe_6.0.473258425-90663_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.google.android.trichromelibrary.canary_108.0.5307.0-530700030_minAPI29(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920325&key=fba43ff9f02ebdd3abc894d2ab5d423f056286bc,Chrome,2022-09-18 오후 6:50:47,2022-09-18 오후 6:50:58,"79,502,695",D:\goodsample\com.google.android.trichromelibrary.canary_108.0.5307.0-530700030_minAPI29(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.shopee.vn_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920349&key=7250f6841fb7162a1ce80629497b0901e81e35cd&forcebaseapk=true,Chrome,2022-09-18 오후 6:50:20,2022-09-18 오후 6:50:32,"89,338,393",D:\goodsample\com.shopee.vn_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.moonfrog.ludo.club_2.2.48-54745_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920395&key=4f63201d0413cce9e67bc09fb9244d8a3330aabf&forcebaseapk=true,Chrome,2022-09-18 오후 6:49:54,2022-09-18 오후 6:50:11,"91,175,775",D:\goodsample\com.moonfrog.ludo.club_2.2.48-54745_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.callapp.contacts_2.006-2006_4arch_3dpi_f5552324891492e55da60a57ca3cf86e_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920402&key=892bc884d426581e49e2619dcd0dd5324f70cdc3,Chrome,2022-09-18 오후 6:49:38,2022-09-18 오후 6:49:46,"35,325,282",D:\goodsample\com.callapp.contacts_2.006-2006_4arch_3dpi_f5552324891492e55da60a57ca3cf86e_apkmirror.com.apkm
com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920405&key=64e0a549898d7ec99894b646610d1fb19edbf3bf,Chrome,2022-09-18 오후 6:49:27,2022-09-18 오후 6:49:28,"3,811,687",D:\goodsample\com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk
"com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920412&key=96dfe46703bcc6df179f661838b8e8b1e1635d5f&forcebaseapk=true,Chrome,2022-09-18 오후 6:49:17,2022-09-18 오후 6:49:23,"31,649,900","D:\goodsample\com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk"
"com.pinkbike.trailforks_1.59.1-19159100_minAPI22(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920437&key=5dec381111a01c4b106c9786ad7c057208a026f3,Chrome,2022-09-18 오후 6:48:51,2022-09-18 오후 6:49:09,"105,731,581","D:\goodsample\com.pinkbike.trailforks_1.59.1-19159100_minAPI22(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
"com.hammersecurity_22.22-214_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920467&key=78463da3de834819b4f38ff7d5692309f189ac67&forcebaseapk=true,Chrome,2022-09-18 오후 6:48:39,2022-09-18 오후 6:48:43,"22,546,375","D:\goodsample\com.hammersecurity_22.22-214_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
it.colucciweb.vpnclientpro_1.01.18-12010118_minAPI15(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920456&key=996369a04a27916b893aa6d4fed9c3120c8d1123,Chrome,2022-09-18 오후 6:48:28,2022-09-18 오후 6:48:31,"13,485,097",D:\goodsample\it.colucciweb.vpnclientpro_1.01.18-12010118_minAPI15(armeabi-v7a)(nodpi)_apkmirror.com.apk
"com.miui.mediaeditor_0.8.5.2-global-16546_minAPI26(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3917769&key=9134deeeab8bdfa563d6b0ac7afc96d69ca93891,Chrome,2022-09-18 오후 6:40:44,2022-09-18 오후 6:41:14,"239,621,609","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.miui.mediaeditor_0.8.5.2-global-16546_minAPI26(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk"
com.mi.globallayout_2.0.8.25-2000825_minAPI21(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919845&key=c4de8fcd62e41b72cc599dc43e2055d774fc82a1,Chrome,2022-09-18 오후 6:40:32,2022-09-18 오후 6:40:33,"2,912,494",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.mi.globallayout_2.0.8.25-2000825_minAPI21(nodpi)_apkmirror.com.apk
"com.miui.player_6.10.01.091622i-992_minAPI24(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919118&key=e07db70db5f528a8d3dfc8ba3f261d1b1f8c8f52,Chrome,2022-09-18 오후 6:40:17,2022-09-18 오후 6:40:28,"53,341,743","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.miui.player_6.10.01.091622i-992_minAPI24(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk"
com.miui.global.packageinstaller_2.3.6-236_minAPI23(armeabi)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919848&key=9b6fca6d8062b241428e732b94c0186818a7ec73,Chrome,2022-09-18 오후 6:40:05,2022-09-18 오후 6:40:08,"12,897,834",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.miui.global.packageinstaller_2.3.6-236_minAPI23(armeabi)(nodpi)_apkmirror.com.apk
"com.xiaomi.mipicks_24.4.0.0-4002440_minAPI23(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919121&key=4394b8d25d5e91a75f3cb34b88b2dea0ecdd4823,Chrome,2022-09-18 오후 6:39:50,2022-09-18 오후 6:39:57,"28,517,888","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.xiaomi.mipicks_24.4.0.0-4002440_minAPI23(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk"
com.shopee.tw_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920259&key=e5c52ac0292f11f148d2d050e2228471e3e552eb&forcebaseapk=true,Chrome,2022-09-18 오후 6:39:30,2022-09-18 오후 6:39:42,"77,086,373",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.shopee.tw_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.expressvpn.vpn_10.55.0-10550040_4arch_4dpi_9lang_7afffd7ceb4d02fae0a3cc9dc9d6fabc_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920265&key=6d6860a7e6304a8112e04e0c9855a2f96f0faa1a,Chrome,2022-09-18 오후 6:39:12,2022-09-18 오후 6:39:22,"63,885,679",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.expressvpn.vpn_10.55.0-10550040_4arch_4dpi_9lang_7afffd7ceb4d02fae0a3cc9dc9d6fabc_apkmirror.com.apkm
com.ottplay.ottplay_1.9.5.32-beta-389_1arch_1dpi_9afac353bbb91ddbeefce6e7c19cbc40_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919875&key=f971b9f199b6440f81536e55fbcce2a2f7de5b2f,Chrome,2022-09-18 오후 6:39:00,2022-09-18 오후 6:39:03,"14,885,286",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.ottplay.ottplay_1.9.5.32-beta-389_1arch_1dpi_9afac353bbb91ddbeefce6e7c19cbc40_apkmirror.com.apkm
"com.facebook.katana_385.0.0.18.114-317014487_minAPI28(arm64-v8a)(360,400,420,480dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919296&key=a375b5d90e5d49b7d837103e5ffa061b48f90f61&forcebaseapk=true,Chrome,2022-09-18 오후 6:38:42,2022-09-18 오후 6:38:49,"51,384,736","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.facebook.katana_385.0.0.18.114-317014487_minAPI28(arm64-v8a)(360,400,420,480dpi)_apkmirror.com.apk"
"com.facebook.katana_383.1.0.25.106-316614661_minAPI23(armeabi-v7a)(420,360,400,480dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3887749&key=bb16e9e21e1df8fa2fe9272a61478cd769712b21,Chrome,2022-09-18 오후 6:38:27,2022-09-18 오후 6:38:33,"53,093,755","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.facebook.katana_383.1.0.25.106-316614661_minAPI23(armeabi-v7a)(420,360,400,480dpi)_apkmirror.com.apk"
"com.facebook.katana_386.0.0.0.33-317203429_minAPI29(arm64-v8a)(560,640dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919579&key=06d1682018841a42609b49d2fa2af593840b483b,Chrome,2022-09-18 오후 6:38:07,2022-09-18 오후 6:38:16,"71,612,384","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.facebook.katana_386.0.0.0.33-317203429_minAPI29(arm64-v8a)(560,640dpi)_apkmirror.com.apk"
